id,log_report_type,volume
9585,log_report_type_237,1
9585,log_report_type_29,1
127,log_report_type_181,1
5810,log_report_type_312,3
5810,log_report_type_232,3
18122,log_report_type_312,9
18122,log_report_type_232,9
18526,log_report_type_232,3
18526,log_report_type_312,4
13707,log_report_type_232,1
13707,log_report_type_312,1
4681,log_report_type_312,5
4681,log_report_type_232,5
11089,log_report_type_312,5
11089,log_report_type_232,3
2780,log_report_type_312,1
2780,log_report_type_307,1
14107,log_report_type_232,2
14107,log_report_type_312,2
10558,log_report_type_307,1
10558,log_report_type_134,1
10558,log_report_type_312,1
10558,log_report_type_301,1
6367,log_report_type_312,1
1784,log_report_type_312,2
6584,log_report_type_232,1
6584,log_report_type_312,2
17677,log_report_type_313,1
17677,log_report_type_312,1
17677,log_report_type_232,1
17677,log_report_type_307,1
17677,log_report_type_315,1
14282,log_report_type_232,1
14282,log_report_type_227,1
16011,log_report_type_44,1
649,log_report_type_232,1
649,log_report_type_312,1
11009,log_report_type_312,1
6652,log_report_type_312,1
6652,log_report_type_313,1
6652,log_report_type_307,3
6652,log_report_type_227,2
6652,log_report_type_232,1
6652,log_report_type_233,1
2801,log_report_type_312,1
2801,log_report_type_301,1
2801,log_report_type_134,1
9701,log_report_type_211,1
9701,log_report_type_44,1
9701,log_report_type_94,1
9701,log_report_type_232,1
9701,log_report_type_160,2
9701,log_report_type_312,1
871,log_report_type_307,2
871,log_report_type_312,22
871,log_report_type_232,18
871,log_report_type_227,2
11057,log_report_type_307,1
11057,log_report_type_312,1
15380,log_report_type_94,3
15380,log_report_type_44,4
15380,log_report_type_211,3
15380,log_report_type_160,5
10280,log_report_type_354,1
10280,log_report_type_353,1
10280,log_report_type_94,1
10280,log_report_type_278,1
10280,log_report_type_44,3
10280,log_report_type_277,1
10280,log_report_type_211,1
10280,log_report_type_160,1
16113,log_report_type_160,5
16113,log_report_type_29,1
16113,log_report_type_44,5
16113,log_report_type_237,1
16113,log_report_type_117,1
16113,log_report_type_181,1
16113,log_report_type_312,1
16113,log_report_type_134,1
16113,log_report_type_232,1
16113,log_report_type_219,1
10849,log_report_type_235,1
10849,log_report_type_233,1
13565,log_report_type_313,1
13565,log_report_type_315,1
14848,log_report_type_44,1
14848,log_report_type_160,1
3405,log_report_type_134,1
3405,log_report_type_358,1
3405,log_report_type_312,1
3405,log_report_type_357,1
3405,log_report_type_219,1
3405,log_report_type_95,1
3405,log_report_type_301,1
3405,log_report_type_307,1
3666,log_report_type_312,1
3666,log_report_type_232,1
3666,log_report_type_307,1
3666,log_report_type_227,1
15737,log_report_type_312,1
15737,log_report_type_307,1
11401,log_report_type_227,1
11401,log_report_type_134,1
11401,log_report_type_357,1
11401,log_report_type_312,2
11401,log_report_type_358,1
11401,log_report_type_95,1
11401,log_report_type_301,2
11401,log_report_type_232,1
11401,log_report_type_219,1
11401,log_report_type_307,3
14566,log_report_type_312,1
14566,log_report_type_232,1
9964,log_report_type_312,2
9964,log_report_type_227,1
9964,log_report_type_307,1
9964,log_report_type_232,2
9909,log_report_type_232,1
9909,log_report_type_312,1
1565,log_report_type_219,1
1565,log_report_type_134,1
3724,log_report_type_154,1
18149,log_report_type_153,1
18149,log_report_type_39,1
5710,log_report_type_152,1
5710,log_report_type_154,2
5710,log_report_type_38,2
5710,log_report_type_97,1
5710,log_report_type_153,1
5710,log_report_type_39,2
5710,log_report_type_37,2
882,log_report_type_37,1
9227,log_report_type_38,2
9227,log_report_type_153,3
9227,log_report_type_171,2
9227,log_report_type_55,4
9227,log_report_type_152,1
9227,log_report_type_39,1
9227,log_report_type_154,1
14256,log_report_type_55,2
14256,log_report_type_171,1
5669,log_report_type_307,1
5669,log_report_type_160,3
5669,log_report_type_227,1
5669,log_report_type_232,2
5669,log_report_type_312,2
5669,log_report_type_44,3
14847,log_report_type_235,1
14847,log_report_type_233,1
5962,log_report_type_315,1
5962,log_report_type_232,1
5962,log_report_type_313,1
5962,log_report_type_312,1
4632,log_report_type_277,7
4632,log_report_type_94,6
4632,log_report_type_160,11
4632,log_report_type_44,7
4632,log_report_type_353,7
4632,log_report_type_354,7
4632,log_report_type_211,7
4632,log_report_type_278,7
2027,log_report_type_232,5
2027,log_report_type_312,5
13580,log_report_type_312,1
10963,log_report_type_232,2
10963,log_report_type_312,3
16711,log_report_type_312,1
16711,log_report_type_232,1
4367,log_report_type_312,1
4367,log_report_type_232,1
4367,log_report_type_307,1
4367,log_report_type_227,1
16176,log_report_type_307,1
16176,log_report_type_312,1
3084,log_report_type_232,1
3084,log_report_type_312,3
18073,log_report_type_312,2
18073,log_report_type_232,2
18073,log_report_type_227,2
18073,log_report_type_307,3
7848,log_report_type_312,7
7848,log_report_type_232,7
3007,log_report_type_232,6
3007,log_report_type_312,8
4735,log_report_type_312,10
4735,log_report_type_232,10
4925,log_report_type_312,16
4925,log_report_type_232,13
1075,log_report_type_232,5
1075,log_report_type_312,7
1199,log_report_type_312,13
1199,log_report_type_232,11
5185,log_report_type_312,23
5185,log_report_type_232,15
3170,log_report_type_232,16
3170,log_report_type_312,22
4214,log_report_type_312,17
4214,log_report_type_232,12
7332,log_report_type_160,3
7332,log_report_type_278,2
7332,log_report_type_354,2
7332,log_report_type_277,2
7332,log_report_type_353,2
7332,log_report_type_181,1
7332,log_report_type_312,1
7332,log_report_type_117,1
7332,log_report_type_211,2
7332,log_report_type_29,1
7332,log_report_type_232,1
7332,log_report_type_94,2
7332,log_report_type_237,1
7332,log_report_type_44,2
14085,log_report_type_160,1
7112,log_report_type_312,1
7112,log_report_type_94,1
7112,log_report_type_211,2
7112,log_report_type_160,3
7112,log_report_type_232,1
7112,log_report_type_44,2
7112,log_report_type_227,1
7112,log_report_type_307,1
7238,log_report_type_160,1
7238,log_report_type_181,1
7238,log_report_type_44,1
7238,log_report_type_211,1
18108,log_report_type_160,2
18108,log_report_type_44,1
18108,log_report_type_94,2
18108,log_report_type_211,1
11769,log_report_type_44,1
11769,log_report_type_160,1
11769,log_report_type_61,1
11769,log_report_type_181,1
7747,log_report_type_232,1
7747,log_report_type_312,1
9107,log_report_type_232,1
9107,log_report_type_301,1
9107,log_report_type_94,1
9107,log_report_type_307,1
9341,log_report_type_181,1
11711,log_report_type_44,1
11711,log_report_type_227,1
11711,log_report_type_160,1
5145,log_report_type_312,1
5145,log_report_type_307,1
13360,log_report_type_307,1
13360,log_report_type_312,1
13360,log_report_type_134,1
13360,log_report_type_301,1
14970,log_report_type_277,4
14970,log_report_type_160,8
14970,log_report_type_353,4
14970,log_report_type_44,8
14970,log_report_type_94,4
14970,log_report_type_211,4
14970,log_report_type_278,4
14970,log_report_type_354,4
5860,log_report_type_353,1
5860,log_report_type_94,1
5860,log_report_type_227,1
5860,log_report_type_354,1
13546,log_report_type_211,1
13546,log_report_type_353,1
13546,log_report_type_277,1
13546,log_report_type_278,1
13546,log_report_type_307,1
13546,log_report_type_44,1
13546,log_report_type_94,1
13546,log_report_type_160,1
13546,log_report_type_312,1
13546,log_report_type_354,1
3898,log_report_type_301,2
3898,log_report_type_134,1
14093,log_report_type_307,1
14093,log_report_type_312,1
11035,log_report_type_232,1
11035,log_report_type_312,1
11349,log_report_type_219,2
11349,log_report_type_301,2
11349,log_report_type_134,1
6031,log_report_type_234,1
6031,log_report_type_312,1
6031,log_report_type_233,1
6031,log_report_type_313,1
6031,log_report_type_307,1
6031,log_report_type_232,1
6031,log_report_type_229,1
6031,log_report_type_309,1
6031,log_report_type_314,1
9474,log_report_type_308,1
9474,log_report_type_310,1
9474,log_report_type_312,1
9474,log_report_type_314,1
9474,log_report_type_313,1
11380,log_report_type_314,1
11380,log_report_type_234,1
6677,log_report_type_227,2
6677,log_report_type_232,2
6677,log_report_type_307,2
6677,log_report_type_312,2
7281,log_report_type_301,1
7281,log_report_type_134,1
17990,log_report_type_308,1
17990,log_report_type_307,1
17990,log_report_type_309,1
17990,log_report_type_312,1
10160,log_report_type_219,1
10160,log_report_type_134,1
10160,log_report_type_301,1
2994,log_report_type_232,1
2994,log_report_type_312,1
8282,log_report_type_227,2
8282,log_report_type_307,3
8282,log_report_type_232,2
8282,log_report_type_312,3
10174,log_report_type_312,1
10174,log_report_type_232,1
2495,log_report_type_232,1
2495,log_report_type_312,1
2495,log_report_type_308,1
2495,log_report_type_228,1
2495,log_report_type_309,1
2495,log_report_type_229,1
2495,log_report_type_307,1
1499,log_report_type_310,1
1499,log_report_type_308,1
1499,log_report_type_312,1
1499,log_report_type_309,1
923,log_report_type_234,1
923,log_report_type_232,1
923,log_report_type_314,1
923,log_report_type_229,1
923,log_report_type_309,1
923,log_report_type_312,1
11,log_report_type_227,2
11,log_report_type_312,2
11,log_report_type_309,2
11,log_report_type_229,2
11,log_report_type_232,2
11,log_report_type_307,2
10801,log_report_type_307,1
10801,log_report_type_312,1
10801,log_report_type_314,1
10801,log_report_type_313,1
9591,log_report_type_301,1
4109,log_report_type_312,1
4109,log_report_type_232,1
6568,log_report_type_309,2
6568,log_report_type_229,1
6568,log_report_type_232,2
6568,log_report_type_307,3
6568,log_report_type_227,2
6568,log_report_type_312,3
1534,log_report_type_309,1
1534,log_report_type_232,1
1534,log_report_type_312,1
1534,log_report_type_229,1
1534,log_report_type_228,1
1534,log_report_type_308,1
17737,log_report_type_170,1
14174,log_report_type_134,1
13486,log_report_type_170,13
14967,log_report_type_54,2
17446,log_report_type_170,1
17446,log_report_type_68,1
6665,log_report_type_54,1
6665,log_report_type_170,1
3900,log_report_type_170,5
3900,log_report_type_83,2
3900,log_report_type_204,2
3900,log_report_type_54,5
4226,log_report_type_170,5
4226,log_report_type_204,2
15258,log_report_type_54,1
875,log_report_type_171,4
875,log_report_type_205,1
1009,log_report_type_219,1
3020,log_report_type_312,3
3020,log_report_type_232,1
3020,log_report_type_307,3
3020,log_report_type_95,1
12594,log_report_type_312,1
12594,log_report_type_232,1
12594,log_report_type_307,1
12594,log_report_type_233,1
12594,log_report_type_313,1
13380,log_report_type_232,1
13380,log_report_type_312,1
17145,log_report_type_301,1
17145,log_report_type_134,1
17145,log_report_type_219,1
17145,log_report_type_221,1
279,log_report_type_312,1
6499,log_report_type_312,3
6499,log_report_type_232,2
1985,log_report_type_232,4
1985,log_report_type_312,6
16039,log_report_type_232,2
16039,log_report_type_312,4
5920,log_report_type_232,4
5920,log_report_type_312,4
13101,log_report_type_312,6
13101,log_report_type_232,1
3175,log_report_type_312,2
3175,log_report_type_232,3
3175,log_report_type_227,1
13021,log_report_type_312,1
13021,log_report_type_227,1
13021,log_report_type_307,1
13021,log_report_type_232,1
955,log_report_type_219,1
955,log_report_type_134,1
955,log_report_type_301,1
488,log_report_type_301,2
10083,log_report_type_221,1
10083,log_report_type_301,2
3506,log_report_type_301,1
9362,log_report_type_134,1
9362,log_report_type_219,1
9362,log_report_type_221,1
9362,log_report_type_301,2
15431,log_report_type_134,1
15431,log_report_type_219,1
5956,log_report_type_221,1
5956,log_report_type_301,1
11462,log_report_type_134,2
11462,log_report_type_219,2
11462,log_report_type_301,3
14719,log_report_type_95,2
14719,log_report_type_135,1
4342,log_report_type_134,1
4342,log_report_type_301,2
4342,log_report_type_307,3
4342,log_report_type_312,3
4342,log_report_type_232,1
14199,log_report_type_307,1
14199,log_report_type_312,1
11505,log_report_type_232,1
11505,log_report_type_312,1
6349,log_report_type_219,1
6349,log_report_type_301,1
6349,log_report_type_221,1
6349,log_report_type_134,1
12531,log_report_type_312,1
677,log_report_type_219,1
677,log_report_type_134,1
1323,log_report_type_307,1
1323,log_report_type_219,1
1323,log_report_type_312,1
1323,log_report_type_301,1
4868,log_report_type_312,1
17424,log_report_type_307,2
17424,log_report_type_95,1
17424,log_report_type_232,1
17424,log_report_type_233,1
17424,log_report_type_312,2
17424,log_report_type_313,1
7478,log_report_type_135,1
7478,log_report_type_307,1
7478,log_report_type_312,1
7478,log_report_type_301,1
7478,log_report_type_220,1
7478,log_report_type_95,1
859,log_report_type_219,1
859,log_report_type_134,1
859,log_report_type_301,2
859,log_report_type_221,1
12664,log_report_type_219,1
12664,log_report_type_134,1
12664,log_report_type_301,1
8161,log_report_type_312,1
8161,log_report_type_307,1
2061,log_report_type_233,1
2061,log_report_type_227,4
2061,log_report_type_307,4
2061,log_report_type_232,4
2061,log_report_type_313,1
2061,log_report_type_312,4
246,log_report_type_160,1
7950,log_report_type_312,1
17608,log_report_type_160,2
17608,log_report_type_211,1
5646,log_report_type_312,2
5646,log_report_type_307,2
2206,log_report_type_312,1
2206,log_report_type_220,1
2206,log_report_type_135,1
2206,log_report_type_307,1
2206,log_report_type_301,1
3914,log_report_type_134,2
3914,log_report_type_301,2
3914,log_report_type_219,2
3914,log_report_type_221,1
3441,log_report_type_134,1
11267,log_report_type_232,1
11267,log_report_type_301,1
11267,log_report_type_307,1
11267,log_report_type_313,1
11267,log_report_type_312,1
11267,log_report_type_233,1
8989,log_report_type_307,4
8989,log_report_type_134,4
8989,log_report_type_312,4
8989,log_report_type_301,4
8989,log_report_type_219,4
8989,log_report_type_232,3
1910,log_report_type_232,1
17977,log_report_type_232,1
17977,log_report_type_301,1
17977,log_report_type_219,1
17977,log_report_type_312,2
17977,log_report_type_134,1
17977,log_report_type_307,2
17977,log_report_type_227,1
148,log_report_type_219,2
148,log_report_type_301,2
148,log_report_type_134,1
9191,log_report_type_233,1
9191,log_report_type_312,1
9191,log_report_type_313,1
9191,log_report_type_232,1
9191,log_report_type_307,1
9880,log_report_type_134,1
9880,log_report_type_301,1
9412,log_report_type_232,1
9412,log_report_type_307,1
9412,log_report_type_233,1
9412,log_report_type_313,1
9412,log_report_type_312,2
10586,log_report_type_219,1
10586,log_report_type_134,1
10586,log_report_type_301,1
898,log_report_type_313,1
898,log_report_type_312,1
898,log_report_type_307,1
14098,log_report_type_312,1
14098,log_report_type_307,1
8791,log_report_type_312,1
3981,log_report_type_220,1
3981,log_report_type_135,1
6862,log_report_type_44,1
8597,log_report_type_219,1
8597,log_report_type_232,1
8597,log_report_type_134,1
8597,log_report_type_312,2
8597,log_report_type_301,1
8597,log_report_type_227,1
8597,log_report_type_94,1
8597,log_report_type_307,2
10372,log_report_type_307,1
10372,log_report_type_232,2
10372,log_report_type_312,1
3996,log_report_type_232,6
3996,log_report_type_312,10
1114,log_report_type_312,10
1114,log_report_type_307,1
1114,log_report_type_232,9
17906,log_report_type_232,1
17906,log_report_type_312,1
17906,log_report_type_307,1
