id,assembly_line_type
761,assembly_line_type_3
761,assembly_line_type_8
9658,assembly_line_type_8
9658,assembly_line_type_3
2970,assembly_line_type_8
14921,assembly_line_type_2
17955,assembly_line_type_8
16935,assembly_line_type_8
15493,assembly_line_type_2
15750,assembly_line_type_2
8009,assembly_line_type_2
4612,assembly_line_type_2
2850,assembly_line_type_8
10149,assembly_line_type_8
4912,assembly_line_type_8
18024,assembly_line_type_8
6078,assembly_line_type_8
3232,assembly_line_type_8
8572,assembly_line_type_8
6044,assembly_line_type_8
4559,assembly_line_type_8
6799,assembly_line_type_8
1190,assembly_line_type_8
5782,assembly_line_type_8
15924,assembly_line_type_8
2937,assembly_line_type_8
2246,assembly_line_type_8
1683,assembly_line_type_8
6165,assembly_line_type_8
6324,assembly_line_type_8
16792,assembly_line_type_8
1769,assembly_line_type_8
13052,assembly_line_type_8
17802,assembly_line_type_8
15948,assembly_line_type_8
15451,assembly_line_type_8
12807,assembly_line_type_8
9845,assembly_line_type_8
15316,assembly_line_type_8
3510,assembly_line_type_8
4113,assembly_line_type_8
3985,assembly_line_type_8
15201,assembly_line_type_8
5017,assembly_line_type_8
11953,assembly_line_type_8
17803,assembly_line_type_8
4949,assembly_line_type_8
7985,assembly_line_type_8
17481,assembly_line_type_8
736,assembly_line_type_8
11564,assembly_line_type_8
10786,assembly_line_type_8
18309,assembly_line_type_8
5148,assembly_line_type_8
4594,assembly_line_type_8
12901,assembly_line_type_8
1056,assembly_line_type_8
2791,assembly_line_type_8
10165,assembly_line_type_8
4108,assembly_line_type_8
11798,assembly_line_type_8
11186,assembly_line_type_8
11603,assembly_line_type_8
2148,assembly_line_type_8
16345,assembly_line_type_8
7681,assembly_line_type_8
16572,assembly_line_type_8
4863,assembly_line_type_8
6076,assembly_line_type_8
9535,assembly_line_type_8
10490,assembly_line_type_8
8119,assembly_line_type_8
17792,assembly_line_type_8
11742,assembly_line_type_8
7917,assembly_line_type_8
11814,assembly_line_type_8
7693,assembly_line_type_8
5870,assembly_line_type_8
11824,assembly_line_type_8
4845,assembly_line_type_8
890,assembly_line_type_8
2959,assembly_line_type_8
13754,assembly_line_type_8
2673,assembly_line_type_8
17420,assembly_line_type_8
3772,assembly_line_type_8
2644,assembly_line_type_8
13018,assembly_line_type_8
1513,assembly_line_type_8
3287,assembly_line_type_8
3337,assembly_line_type_8
17746,assembly_line_type_8
3519,assembly_line_type_8
13417,assembly_line_type_8
9835,assembly_line_type_8
13300,assembly_line_type_8
4552,assembly_line_type_8
15450,assembly_line_type_8
18098,assembly_line_type_8
5917,assembly_line_type_8
18078,assembly_line_type_8
3604,assembly_line_type_8
15624,assembly_line_type_8
11966,assembly_line_type_8
10066,assembly_line_type_8
14809,assembly_line_type_8
629,assembly_line_type_8
18222,assembly_line_type_8
8456,assembly_line_type_8
14695,assembly_line_type_8
17621,assembly_line_type_8
3032,assembly_line_type_8
12852,assembly_line_type_8
8873,assembly_line_type_8
10545,assembly_line_type_8
10688,assembly_line_type_8
4805,assembly_line_type_8
12851,assembly_line_type_8
16275,assembly_line_type_8
4600,assembly_line_type_8
12896,assembly_line_type_8
17406,assembly_line_type_8
17741,assembly_line_type_8
17859,assembly_line_type_2
11660,assembly_line_type_8
1084,assembly_line_type_8
13768,assembly_line_type_8
9824,assembly_line_type_2
9824,assembly_line_type_8
3211,assembly_line_type_2
11737,assembly_line_type_2
11737,assembly_line_type_8
17723,assembly_line_type_2
17723,assembly_line_type_8
13786,assembly_line_type_2
13786,assembly_line_type_8
2348,assembly_line_type_8
16945,assembly_line_type_8
8651,assembly_line_type_8
9788,assembly_line_type_2
9788,assembly_line_type_8
3206,assembly_line_type_8
8650,assembly_line_type_8
381,assembly_line_type_8
676,assembly_line_type_8
7101,assembly_line_type_8
15558,assembly_line_type_2
10523,assembly_line_type_8
10523,assembly_line_type_7
10523,assembly_line_type_4
10523,assembly_line_type_2
8012,assembly_line_type_2
9380,assembly_line_type_8
16764,assembly_line_type_8
16764,assembly_line_type_4
16764,assembly_line_type_2
1352,assembly_line_type_8
1352,assembly_line_type_2
1352,assembly_line_type_4
1035,assembly_line_type_2
1035,assembly_line_type_8
1035,assembly_line_type_4
1475,assembly_line_type_4
1475,assembly_line_type_7
9109,assembly_line_type_4
9109,assembly_line_type_7
9109,assembly_line_type_2
3110,assembly_line_type_8
3110,assembly_line_type_4
12446,assembly_line_type_8
12446,assembly_line_type_6
13880,assembly_line_type_8
13880,assembly_line_type_6
865,assembly_line_type_2
865,assembly_line_type_7
865,assembly_line_type_8
6611,assembly_line_type_7
6611,assembly_line_type_8
4074,assembly_line_type_7
4218,assembly_line_type_7
4218,assembly_line_type_8
17767,assembly_line_type_8
17767,assembly_line_type_7
4637,assembly_line_type_7
10626,assembly_line_type_8
10626,assembly_line_type_7
16095,assembly_line_type_8
954,assembly_line_type_7
954,assembly_line_type_8
7798,assembly_line_type_7
9567,assembly_line_type_7
729,assembly_line_type_6
729,assembly_line_type_8
16270,assembly_line_type_8
16270,assembly_line_type_4
12970,assembly_line_type_4
12970,assembly_line_type_8
16450,assembly_line_type_8
16828,assembly_line_type_8
17045,assembly_line_type_8
3963,assembly_line_type_8
11187,assembly_line_type_8
17589,assembly_line_type_8
16585,assembly_line_type_8
8678,assembly_line_type_8
597,assembly_line_type_8
12857,assembly_line_type_8
9558,assembly_line_type_8
14830,assembly_line_type_8
3782,assembly_line_type_8
2721,assembly_line_type_8
4992,assembly_line_type_8
6603,assembly_line_type_8
8021,assembly_line_type_8
2412,assembly_line_type_8
1612,assembly_line_type_8
140,assembly_line_type_8
16848,assembly_line_type_8
6331,assembly_line_type_8
7691,assembly_line_type_8
7415,assembly_line_type_8
453,assembly_line_type_8
2792,assembly_line_type_8
2938,assembly_line_type_8
6653,assembly_line_type_8
4344,assembly_line_type_8
2910,assembly_line_type_8
9432,assembly_line_type_8
5998,assembly_line_type_8
13914,assembly_line_type_8
4932,assembly_line_type_8
7518,assembly_line_type_8
8110,assembly_line_type_8
16566,assembly_line_type_8
15853,assembly_line_type_8
9742,assembly_line_type_8
15587,assembly_line_type_8
5103,assembly_line_type_8
16242,assembly_line_type_8
8222,assembly_line_type_8
16163,assembly_line_type_8
12506,assembly_line_type_8
18190,assembly_line_type_8
5230,assembly_line_type_8
10994,assembly_line_type_8
8853,assembly_line_type_8
16130,assembly_line_type_2
4080,assembly_line_type_2
18522,assembly_line_type_8
131,assembly_line_type_2
17787,assembly_line_type_2
9692,assembly_line_type_2
15649,assembly_line_type_2
17712,assembly_line_type_2
5141,assembly_line_type_2
13416,assembly_line_type_2
8490,assembly_line_type_2
5949,assembly_line_type_2
10166,assembly_line_type_2
17822,assembly_line_type_2
17822,assembly_line_type_8
16665,assembly_line_type_2
1196,assembly_line_type_7
9695,assembly_line_type_7
9695,assembly_line_type_8
13687,assembly_line_type_8
13687,assembly_line_type_7
1861,assembly_line_type_8
1861,assembly_line_type_7
3650,assembly_line_type_8
10485,assembly_line_type_2
10485,assembly_line_type_7
10485,assembly_line_type_8
2033,assembly_line_type_8
2033,assembly_line_type_7
18179,assembly_line_type_8
18179,assembly_line_type_7
6363,assembly_line_type_8
6363,assembly_line_type_2
6363,assembly_line_type_7
7335,assembly_line_type_7
7335,assembly_line_type_8
12528,assembly_line_type_7
12528,assembly_line_type_8
7946,assembly_line_type_8
7946,assembly_line_type_7
5018,assembly_line_type_7
5018,assembly_line_type_8
15781,assembly_line_type_7
15781,assembly_line_type_8
16968,assembly_line_type_8
15851,assembly_line_type_7
15851,assembly_line_type_8
7444,assembly_line_type_8
7444,assembly_line_type_7
6278,assembly_line_type_7
6278,assembly_line_type_8
6278,assembly_line_type_4
13894,assembly_line_type_7
13894,assembly_line_type_8
9404,assembly_line_type_7
14682,assembly_line_type_7
383,assembly_line_type_7
6067,assembly_line_type_7
6067,assembly_line_type_8
1633,assembly_line_type_7
1633,assembly_line_type_8
6967,assembly_line_type_7
6967,assembly_line_type_8
4441,assembly_line_type_7
4441,assembly_line_type_8
4123,assembly_line_type_7
4123,assembly_line_type_8
334,assembly_line_type_7
334,assembly_line_type_8
12046,assembly_line_type_8
12046,assembly_line_type_7
17077,assembly_line_type_8
17077,assembly_line_type_7
3365,assembly_line_type_8
3365,assembly_line_type_7
12269,assembly_line_type_7
12269,assembly_line_type_8
12269,assembly_line_type_2
11921,assembly_line_type_8
11921,assembly_line_type_7
5207,assembly_line_type_7
5207,assembly_line_type_8
6209,assembly_line_type_7
6209,assembly_line_type_8
9121,assembly_line_type_7
9121,assembly_line_type_8
9340,assembly_line_type_7
9340,assembly_line_type_8
7576,assembly_line_type_8
7576,assembly_line_type_7
12525,assembly_line_type_7
12525,assembly_line_type_8
1857,assembly_line_type_8
8380,assembly_line_type_8
16411,assembly_line_type_8
11692,assembly_line_type_8
9100,assembly_line_type_2
5764,assembly_line_type_2
15884,assembly_line_type_2
2806,assembly_line_type_2
13804,assembly_line_type_8
16377,assembly_line_type_2
13431,assembly_line_type_2
11289,assembly_line_type_2
11103,assembly_line_type_2
8476,assembly_line_type_8
4205,assembly_line_type_8
12885,assembly_line_type_2
17369,assembly_line_type_8
17369,assembly_line_type_2
5896,assembly_line_type_2
13787,assembly_line_type_8
1345,assembly_line_type_8
8126,assembly_line_type_2
8538,assembly_line_type_2
14836,assembly_line_type_2
11590,assembly_line_type_2
17296,assembly_line_type_2
4414,assembly_line_type_2
7932,assembly_line_type_2
5523,assembly_line_type_2
18166,assembly_line_type_2
15906,assembly_line_type_2
5552,assembly_line_type_2
5907,assembly_line_type_2
17957,assembly_line_type_2
17521,assembly_line_type_2
12425,assembly_line_type_2
15742,assembly_line_type_2
4875,assembly_line_type_2
2239,assembly_line_type_2
2119,assembly_line_type_2
11290,assembly_line_type_2
4101,assembly_line_type_2
9397,assembly_line_type_2
3478,assembly_line_type_2
16750,assembly_line_type_2
6798,assembly_line_type_2
13375,assembly_line_type_2
6095,assembly_line_type_2
13323,assembly_line_type_2
5909,assembly_line_type_2
10458,assembly_line_type_2
4287,assembly_line_type_2
14950,assembly_line_type_2
1511,assembly_line_type_2
2607,assembly_line_type_2
10481,assembly_line_type_2
13660,assembly_line_type_2
8641,assembly_line_type_2
687,assembly_line_type_2
6283,assembly_line_type_2
5492,assembly_line_type_2
11964,assembly_line_type_2
1502,assembly_line_type_2
17685,assembly_line_type_2
11791,assembly_line_type_2
10815,assembly_line_type_2
10583,assembly_line_type_2
6895,assembly_line_type_2
530,assembly_line_type_2
4093,assembly_line_type_2
689,assembly_line_type_2
4529,assembly_line_type_2
12599,assembly_line_type_2
14511,assembly_line_type_2
16016,assembly_line_type_2
6235,assembly_line_type_2
9552,assembly_line_type_2
1903,assembly_line_type_2
6061,assembly_line_type_2
12440,assembly_line_type_2
8982,assembly_line_type_2
4368,assembly_line_type_2
7153,assembly_line_type_2
12071,assembly_line_type_2
7,assembly_line_type_2
13104,assembly_line_type_2
14305,assembly_line_type_2
17129,assembly_line_type_2
10674,assembly_line_type_2
18067,assembly_line_type_2
4832,assembly_line_type_2
2371,assembly_line_type_2
3500,assembly_line_type_2
16835,assembly_line_type_2
10298,assembly_line_type_2
2982,assembly_line_type_2
13411,assembly_line_type_2
11862,assembly_line_type_2
15202,assembly_line_type_2
12831,assembly_line_type_2
6699,assembly_line_type_2
12313,assembly_line_type_2
12546,assembly_line_type_2
7260,assembly_line_type_2
1149,assembly_line_type_2
10395,assembly_line_type_2
5753,assembly_line_type_2
9004,assembly_line_type_2
583,assembly_line_type_2
3,assembly_line_type_8
10969,assembly_line_type_2
15763,assembly_line_type_2
12769,assembly_line_type_2
2276,assembly_line_type_2
823,assembly_line_type_2
9731,assembly_line_type_2
17029,assembly_line_type_2
5273,assembly_line_type_2
1942,assembly_line_type_2
7414,assembly_line_type_2
15155,assembly_line_type_2
8666,assembly_line_type_2
951,assembly_line_type_2
12205,assembly_line_type_2
6848,assembly_line_type_2
9772,assembly_line_type_2
1749,assembly_line_type_2
14755,assembly_line_type_2
563,assembly_line_type_2
17128,assembly_line_type_2
12604,assembly_line_type_2
18018,assembly_line_type_2
2782,assembly_line_type_2
12121,assembly_line_type_2
17732,assembly_line_type_2
697,assembly_line_type_2
18454,assembly_line_type_2
7233,assembly_line_type_2
17247,assembly_line_type_2
7428,assembly_line_type_2
16234,assembly_line_type_2
18115,assembly_line_type_2
2898,assembly_line_type_2
11707,assembly_line_type_2
1980,assembly_line_type_2
12294,assembly_line_type_2
4387,assembly_line_type_2
12234,assembly_line_type_2
3887,assembly_line_type_2
6040,assembly_line_type_2
13694,assembly_line_type_2
13463,assembly_line_type_2
561,assembly_line_type_2
15473,assembly_line_type_2
18345,assembly_line_type_2
4515,assembly_line_type_2
8773,assembly_line_type_2
2726,assembly_line_type_2
14697,assembly_line_type_2
13947,assembly_line_type_2
7050,assembly_line_type_2
1703,assembly_line_type_2
17305,assembly_line_type_2
13191,assembly_line_type_2
2941,assembly_line_type_2
1571,assembly_line_type_2
7366,assembly_line_type_2
2606,assembly_line_type_2
14584,assembly_line_type_2
3961,assembly_line_type_2
9971,assembly_line_type_2
14857,assembly_line_type_2
18007,assembly_line_type_2
1307,assembly_line_type_2
6345,assembly_line_type_2
10147,assembly_line_type_2
13709,assembly_line_type_2
5326,assembly_line_type_2
1447,assembly_line_type_2
6626,assembly_line_type_2
8981,assembly_line_type_2
11295,assembly_line_type_2
3546,assembly_line_type_2
3821,assembly_line_type_2
12022,assembly_line_type_2
9416,assembly_line_type_2
16934,assembly_line_type_2
6506,assembly_line_type_2
17104,assembly_line_type_2
8048,assembly_line_type_2
9492,assembly_line_type_2
8102,assembly_line_type_2
5481,assembly_line_type_2
10540,assembly_line_type_2
136,assembly_line_type_2
4698,assembly_line_type_2
11319,assembly_line_type_2
10549,assembly_line_type_2
6407,assembly_line_type_2
5936,assembly_line_type_2
7584,assembly_line_type_2
9559,assembly_line_type_2
5409,assembly_line_type_2
13790,assembly_line_type_2
5377,assembly_line_type_2
7169,assembly_line_type_2
9414,assembly_line_type_2
457,assembly_line_type_2
7020,assembly_line_type_2
5157,assembly_line_type_2
9754,assembly_line_type_2
13559,assembly_line_type_2
7022,assembly_line_type_2
14278,assembly_line_type_2
9188,assembly_line_type_2
5580,assembly_line_type_2
5683,assembly_line_type_2
4128,assembly_line_type_2
5678,assembly_line_type_2
16526,assembly_line_type_2
8454,assembly_line_type_2
2302,assembly_line_type_2
18470,assembly_line_type_2
19,assembly_line_type_2
12669,assembly_line_type_2
1201,assembly_line_type_2
18110,assembly_line_type_2
11836,assembly_line_type_2
14648,assembly_line_type_2
4416,assembly_line_type_2
6691,assembly_line_type_2
10002,assembly_line_type_2
12933,assembly_line_type_2
5567,assembly_line_type_2
15606,assembly_line_type_2
7802,assembly_line_type_2
16894,assembly_line_type_2
12329,assembly_line_type_2
11056,assembly_line_type_2
9112,assembly_line_type_2
9489,assembly_line_type_2
18270,assembly_line_type_2
12601,assembly_line_type_2
4381,assembly_line_type_2
5716,assembly_line_type_2
2028,assembly_line_type_2
8186,assembly_line_type_2
13063,assembly_line_type_2
5301,assembly_line_type_2
6728,assembly_line_type_2
9300,assembly_line_type_2
13877,assembly_line_type_2
5551,assembly_line_type_2
1480,assembly_line_type_2
645,assembly_line_type_2
14181,assembly_line_type_2
5281,assembly_line_type_2
6365,assembly_line_type_2
4,assembly_line_type_2
12145,assembly_line_type_2
2927,assembly_line_type_2
15423,assembly_line_type_2
12971,assembly_line_type_2
8001,assembly_line_type_2
16685,assembly_line_type_2
16440,assembly_line_type_8
9924,assembly_line_type_8
9924,assembly_line_type_2
9924,assembly_line_type_1
16810,assembly_line_type_8
956,assembly_line_type_8
794,assembly_line_type_8
15870,assembly_line_type_8
3133,assembly_line_type_8
6104,assembly_line_type_8
5635,assembly_line_type_8
1528,assembly_line_type_8
8802,assembly_line_type_8
4511,assembly_line_type_8
7036,assembly_line_type_8
11450,assembly_line_type_8
17220,assembly_line_type_8
17220,assembly_line_type_1
14190,assembly_line_type_8
12824,assembly_line_type_8
12824,assembly_line_type_2
5792,assembly_line_type_8
4769,assembly_line_type_8
4955,assembly_line_type_8
