id,car_variant
6303,car_variant_34
17473,car_variant_34
17473,car_variant_35
7663,car_variant_35
7663,car_variant_34
15659,car_variant_34
15659,car_variant_35
15691,car_variant_35
15691,car_variant_34
15713,car_variant_34
15713,car_variant_35
11960,car_variant_35
11960,car_variant_34
11744,car_variant_35
11744,car_variant_34
7900,car_variant_34
7900,car_variant_35
4576,car_variant_34
4576,car_variant_35
5500,car_variant_34
5500,car_variant_35
10230,car_variant_34
10230,car_variant_35
7732,car_variant_34
7732,car_variant_35
2351,car_variant_34
2351,car_variant_35
4956,car_variant_35
4956,car_variant_34
4252,car_variant_35
4252,car_variant_20
4252,car_variant_34
8967,car_variant_35
8967,car_variant_34
12212,car_variant_34
12212,car_variant_35
6237,car_variant_34
6237,car_variant_35
11900,car_variant_35
11900,car_variant_34
16081,car_variant_34
16081,car_variant_35
17295,car_variant_35
17295,car_variant_34
1468,car_variant_35
1468,car_variant_34
1847,car_variant_35
1847,car_variant_34
10142,car_variant_35
10142,car_variant_34
4303,car_variant_35
4303,car_variant_34
7780,car_variant_34
7780,car_variant_35
13129,car_variant_35
13129,car_variant_34
13233,car_variant_34
13233,car_variant_35
672,car_variant_34
672,car_variant_35
11121,car_variant_35
11121,car_variant_34
5566,car_variant_34
5566,car_variant_35
7788,car_variant_34
7788,car_variant_35
7165,car_variant_11
2838,car_variant_34
2838,car_variant_35
2838,car_variant_11
11125,car_variant_34
11125,car_variant_35
12865,car_variant_34
12865,car_variant_11
12865,car_variant_35
531,car_variant_34
531,car_variant_35
15074,car_variant_35
15074,car_variant_34
4492,car_variant_35
4492,car_variant_34
2560,car_variant_35
2560,car_variant_34
4281,car_variant_35
4281,car_variant_34
15068,car_variant_34
15068,car_variant_35
3482,car_variant_35
3482,car_variant_34
17494,car_variant_34
17494,car_variant_35
63,car_variant_34
63,car_variant_35
7858,car_variant_35
7839,car_variant_35
7839,car_variant_34
14751,car_variant_35
14751,car_variant_34
8158,car_variant_34
8158,car_variant_35
15794,car_variant_35
15794,car_variant_34
15569,car_variant_34
15569,car_variant_35
10317,car_variant_35
10317,car_variant_34
9965,car_variant_34
9965,car_variant_35
4265,car_variant_35
4265,car_variant_34
14347,car_variant_34
14347,car_variant_35
12767,car_variant_35
12767,car_variant_34
4867,car_variant_34
4867,car_variant_35
14641,car_variant_34
14641,car_variant_35
7714,car_variant_34
7714,car_variant_35
8883,car_variant_35
8883,car_variant_34
7627,car_variant_35
7627,car_variant_34
17781,car_variant_35
17781,car_variant_34
11610,car_variant_34
11610,car_variant_35
7755,car_variant_35
7755,car_variant_34
17272,car_variant_34
17272,car_variant_35
1179,car_variant_35
1179,car_variant_34
17042,car_variant_35
17042,car_variant_34
9237,car_variant_35
9237,car_variant_34
13020,car_variant_20
13020,car_variant_34
13020,car_variant_35
12089,car_variant_35
12089,car_variant_34
5659,car_variant_34
5659,car_variant_35
6151,car_variant_34
1392,car_variant_35
1392,car_variant_34
16790,car_variant_35
16790,car_variant_34
4840,car_variant_35
4840,car_variant_34
11011,car_variant_35
11011,car_variant_34
16460,car_variant_34
16460,car_variant_35
4494,car_variant_34
4494,car_variant_35
16695,car_variant_34
16695,car_variant_35
17006,car_variant_35
17006,car_variant_34
11786,car_variant_35
11786,car_variant_34
11815,car_variant_34
11815,car_variant_35
13028,car_variant_34
13028,car_variant_35
2253,car_variant_35
2253,car_variant_34
16017,car_variant_35
16017,car_variant_34
16017,car_variant_20
2001,car_variant_35
2001,car_variant_34
11234,car_variant_35
11234,car_variant_34
11209,car_variant_35
11209,car_variant_34
12518,car_variant_35
12518,car_variant_34
233,car_variant_34
233,car_variant_35
15345,car_variant_34
15345,car_variant_35
190,car_variant_34
190,car_variant_35
1489,car_variant_34
1489,car_variant_35
10169,car_variant_34
10169,car_variant_35
7159,car_variant_34
7159,car_variant_35
6531,car_variant_34
6531,car_variant_35
15658,car_variant_35
15658,car_variant_34
13224,car_variant_35
13224,car_variant_34
9750,car_variant_34
9750,car_variant_35
9750,car_variant_11
8127,car_variant_35
8127,car_variant_34
1705,car_variant_35
1705,car_variant_34
14450,car_variant_35
14450,car_variant_34
11613,car_variant_34
11613,car_variant_35
5495,car_variant_34
5495,car_variant_35
7352,car_variant_35
7352,car_variant_34
9066,car_variant_35
9066,car_variant_34
10300,car_variant_34
10300,car_variant_35
231,car_variant_35
231,car_variant_20
231,car_variant_34
10912,car_variant_11
11637,car_variant_35
11637,car_variant_34
11637,car_variant_11
9795,car_variant_34
9795,car_variant_35
13549,car_variant_34
13549,car_variant_35
16771,car_variant_35
16771,car_variant_34
10732,car_variant_35
46,car_variant_35
46,car_variant_34
9721,car_variant_34
9721,car_variant_35
5502,car_variant_35
5502,car_variant_34
17368,car_variant_35
17368,car_variant_34
2395,car_variant_35
2395,car_variant_34
13356,car_variant_34
13356,car_variant_35
15966,car_variant_34
15966,car_variant_35
1559,car_variant_34
1559,car_variant_35
8592,car_variant_35
8592,car_variant_34
10314,car_variant_35
10314,car_variant_34
17399,car_variant_34
17399,car_variant_35
13630,car_variant_34
13630,car_variant_35
1197,car_variant_34
1197,car_variant_35
14163,car_variant_35
14163,car_variant_34
7908,car_variant_34
7908,car_variant_35
15455,car_variant_34
15455,car_variant_35
2120,car_variant_35
2120,car_variant_34
1906,car_variant_34
1906,car_variant_35
17583,car_variant_34
17583,car_variant_35
13963,car_variant_34
13963,car_variant_35
270,car_variant_34
270,car_variant_35
12942,car_variant_34
12942,car_variant_35
1472,car_variant_34
1472,car_variant_35
1100,car_variant_35
1100,car_variant_34
17098,car_variant_35
17098,car_variant_34
13145,car_variant_35
13145,car_variant_34
524,car_variant_35
524,car_variant_34
15829,car_variant_35
15829,car_variant_34
10903,car_variant_34
15883,car_variant_34
15883,car_variant_35
12706,car_variant_20
12706,car_variant_35
3635,car_variant_34
3635,car_variant_35
11594,car_variant_35
11594,car_variant_34
12805,car_variant_35
12805,car_variant_34
280,car_variant_35
280,car_variant_34
10072,car_variant_34
10072,car_variant_35
427,car_variant_35
427,car_variant_34
13163,car_variant_34
13163,car_variant_35
1289,car_variant_35
1289,car_variant_34
13456,car_variant_35
13456,car_variant_34
11806,car_variant_34
11806,car_variant_35
10143,car_variant_34
10143,car_variant_35
6825,car_variant_35
6825,car_variant_34
9131,car_variant_35
9131,car_variant_34
17809,car_variant_35
17809,car_variant_34
3452,car_variant_35
3452,car_variant_34
4541,car_variant_35
4541,car_variant_34
11601,car_variant_35
11601,car_variant_34
2207,car_variant_35
2207,car_variant_34
10976,car_variant_35
5149,car_variant_35
5149,car_variant_34
15892,car_variant_35
15892,car_variant_34
13775,car_variant_35
13775,car_variant_34
8013,car_variant_35
8013,car_variant_34
2746,car_variant_35
2746,car_variant_34
5813,car_variant_35
5813,car_variant_34
5813,car_variant_11
2171,car_variant_35
2171,car_variant_34
3226,car_variant_35
3226,car_variant_34
4132,car_variant_35
4132,car_variant_34
6542,car_variant_34
6542,car_variant_35
14485,car_variant_35
14485,car_variant_11
14485,car_variant_34
16727,car_variant_34
16727,car_variant_35
9811,car_variant_34
9811,car_variant_35
17468,car_variant_34
17468,car_variant_35
2418,car_variant_35
12776,car_variant_20
12288,car_variant_37
12288,car_variant_40
14775,car_variant_11
2186,car_variant_34
2186,car_variant_35
2757,car_variant_35
2757,car_variant_34
1953,car_variant_35
1953,car_variant_34
18163,car_variant_35
18163,car_variant_34
6043,car_variant_35
6043,car_variant_34
6043,car_variant_20
2146,car_variant_34
2146,car_variant_35
7412,car_variant_34
7412,car_variant_35
16186,car_variant_34
16186,car_variant_35
4010,car_variant_34
4010,car_variant_35
13835,car_variant_35
13835,car_variant_34
11802,car_variant_35
11802,car_variant_34
469,car_variant_34
469,car_variant_35
13415,car_variant_34
13415,car_variant_35
14316,car_variant_35
14316,car_variant_34
11197,car_variant_35
11197,car_variant_34
10242,car_variant_34
10242,car_variant_35
17980,car_variant_35
17980,car_variant_34
6700,car_variant_34
6700,car_variant_35
16158,car_variant_35
16158,car_variant_34
9863,car_variant_35
9863,car_variant_34
10749,car_variant_34
10749,car_variant_35
9321,car_variant_35
9321,car_variant_34
16886,car_variant_35
16886,car_variant_34
12201,car_variant_35
12201,car_variant_34
16427,car_variant_34
16427,car_variant_35
11143,car_variant_35
11143,car_variant_34
16601,car_variant_35
16601,car_variant_34
9977,car_variant_34
9977,car_variant_35
16152,car_variant_34
16152,car_variant_35
15462,car_variant_34
15462,car_variant_35
12781,car_variant_35
12781,car_variant_34
12016,car_variant_34
12016,car_variant_35
1051,car_variant_34
1051,car_variant_35
14622,car_variant_34
14622,car_variant_35
276,car_variant_35
276,car_variant_34
2087,car_variant_34
2087,car_variant_35
4354,car_variant_34
4354,car_variant_35
1020,car_variant_35
1020,car_variant_34
18292,car_variant_34
18292,car_variant_35
14486,car_variant_21
14486,car_variant_35
16444,car_variant_11
6856,car_variant_34
6856,car_variant_35
1029,car_variant_34
1029,car_variant_35
10353,car_variant_34
10353,car_variant_35
2330,car_variant_34
2330,car_variant_35
2600,car_variant_34
2600,car_variant_35
9204,car_variant_35
9204,car_variant_34
5811,car_variant_35
5811,car_variant_34
656,car_variant_34
656,car_variant_35
16636,car_variant_35
16636,car_variant_34
17838,car_variant_34
17838,car_variant_35
7251,car_variant_34
7251,car_variant_35
10184,car_variant_35
10184,car_variant_34
16487,car_variant_35
16487,car_variant_34
1888,car_variant_34
1888,car_variant_35
3496,car_variant_35
3496,car_variant_34
3948,car_variant_34
3948,car_variant_35
496,car_variant_35
496,car_variant_34
7702,car_variant_34
7702,car_variant_35
11066,car_variant_35
11066,car_variant_34
3599,car_variant_35
3599,car_variant_34
11619,car_variant_35
11619,car_variant_34
17728,car_variant_34
17728,car_variant_35
1617,car_variant_35
1617,car_variant_34
10474,car_variant_34
10474,car_variant_35
8562,car_variant_35
8562,car_variant_34
75,car_variant_35
75,car_variant_34
13280,car_variant_34
13280,car_variant_35
15315,car_variant_34
15315,car_variant_35
2510,car_variant_34
2510,car_variant_35
7891,car_variant_35
7891,car_variant_34
16343,car_variant_34
16343,car_variant_35
2152,car_variant_35
2152,car_variant_34
17291,car_variant_35
17291,car_variant_34
945,car_variant_34
945,car_variant_35
2641,car_variant_35
2641,car_variant_34
8055,car_variant_34
8055,car_variant_35
9556,car_variant_35
9556,car_variant_34
788,car_variant_21
788,car_variant_35
974,car_variant_35
974,car_variant_34
17093,car_variant_35
17093,car_variant_34
4554,car_variant_11
16493,car_variant_34
16493,car_variant_35
16858,car_variant_35
4482,car_variant_35
4482,car_variant_20
5983,car_variant_35
5983,car_variant_34
6127,car_variant_20
6127,car_variant_35
2803,car_variant_35
2803,car_variant_34
14043,car_variant_34
14452,car_variant_34
14452,car_variant_35
4247,car_variant_35
4247,car_variant_34
2802,car_variant_34
2802,car_variant_35
10472,car_variant_34
10472,car_variant_35
18380,car_variant_35
11566,car_variant_35
11566,car_variant_34
16997,car_variant_34
16997,car_variant_35
5296,car_variant_35
5296,car_variant_34
646,car_variant_35
646,car_variant_34
4028,car_variant_35
4028,car_variant_34
5925,car_variant_35
5925,car_variant_34
579,car_variant_34
579,car_variant_35
9991,car_variant_34
9991,car_variant_35
3406,car_variant_35
3406,car_variant_34
18219,car_variant_34
18219,car_variant_35
11950,car_variant_34
11950,car_variant_35
7051,car_variant_35
7051,car_variant_34
2684,car_variant_35
2684,car_variant_34
9969,car_variant_35
9969,car_variant_34
49,car_variant_34
49,car_variant_35
9376,car_variant_20
9376,car_variant_35
9376,car_variant_34
11072,car_variant_34
11072,car_variant_35
10495,car_variant_35
10495,car_variant_34
11959,car_variant_34
11959,car_variant_35
13344,car_variant_34
13344,car_variant_35
12570,car_variant_34
12570,car_variant_35
14786,car_variant_34
14786,car_variant_35
6476,car_variant_34
6476,car_variant_35
14935,car_variant_34
14935,car_variant_35
14208,car_variant_34
14208,car_variant_35
9436,car_variant_35
9436,car_variant_34
14175,car_variant_11
14175,car_variant_34
14175,car_variant_35
11618,car_variant_34
11618,car_variant_35
12013,car_variant_34
12013,car_variant_35
3950,car_variant_35
17800,car_variant_35
17800,car_variant_34
12100,car_variant_35
12100,car_variant_34
5158,car_variant_35
5158,car_variant_34
10683,car_variant_34
10683,car_variant_35
2020,car_variant_11
2020,car_variant_34
2020,car_variant_35
2933,car_variant_35
2933,car_variant_34
7243,car_variant_34
7243,car_variant_35
15775,car_variant_34
15775,car_variant_35
7330,car_variant_35
7330,car_variant_34
9269,car_variant_35
9269,car_variant_34
12011,car_variant_35
12011,car_variant_34
3987,car_variant_34
3987,car_variant_35
9302,car_variant_34
9302,car_variant_35
11387,car_variant_35
11387,car_variant_34
17782,car_variant_35
17782,car_variant_34
13848,car_variant_34
13848,car_variant_35
849,car_variant_34
849,car_variant_20
849,car_variant_35
5700,car_variant_35
5700,car_variant_34
15647,car_variant_35
15647,car_variant_34
12667,car_variant_35
12667,car_variant_34
4327,car_variant_35
4327,car_variant_34
3685,car_variant_35
3685,car_variant_34
13336,car_variant_34
13336,car_variant_35
18480,car_variant_35
18480,car_variant_34
380,car_variant_34
380,car_variant_35
2306,car_variant_34
2306,car_variant_35
12512,car_variant_35
12512,car_variant_34
11891,car_variant_35
11891,car_variant_34
7178,car_variant_35
7178,car_variant_34
3310,car_variant_35
3310,car_variant_34
17253,car_variant_35
17253,car_variant_34
9784,car_variant_35
9784,car_variant_34
13587,car_variant_35
13587,car_variant_34
12076,car_variant_34
12076,car_variant_35
13001,car_variant_34
13001,car_variant_35
3026,car_variant_35
3026,car_variant_34
15361,car_variant_34
15361,car_variant_35
5939,car_variant_34
5939,car_variant_35
15982,car_variant_34
15982,car_variant_35
2323,car_variant_35
2323,car_variant_34
5261,car_variant_34
5261,car_variant_35
1301,car_variant_35
1301,car_variant_34
2422,car_variant_35
2422,car_variant_34
7453,car_variant_35
7453,car_variant_34
11300,car_variant_35
11300,car_variant_34
18531,car_variant_34
18531,car_variant_35
10566,car_variant_34
10566,car_variant_35
123,car_variant_11
123,car_variant_35
123,car_variant_34
14738,car_variant_34
14738,car_variant_35
15712,car_variant_34
15712,car_variant_35
6879,car_variant_34
6879,car_variant_35
16632,car_variant_35
16632,car_variant_34
10138,car_variant_34
10138,car_variant_35
16272,car_variant_34
16272,car_variant_35
8842,car_variant_34
8842,car_variant_35
15957,car_variant_34
15957,car_variant_35
1827,car_variant_35
1827,car_variant_34
9337,car_variant_34
9337,car_variant_35
2942,car_variant_34
2942,car_variant_35
9608,car_variant_34
9608,car_variant_35
8869,car_variant_35
8869,car_variant_34
4794,car_variant_34
4794,car_variant_35
971,car_variant_34
971,car_variant_35
16784,car_variant_34
16784,car_variant_35
8622,car_variant_35
8622,car_variant_34
13481,car_variant_35
13481,car_variant_34
9973,car_variant_35
13014,car_variant_35
9562,car_variant_35
14069,car_variant_11
14069,car_variant_34
14069,car_variant_35
11647,car_variant_34
11647,car_variant_35
18128,car_variant_34
18128,car_variant_35
14551,car_variant_35
14551,car_variant_34
54,car_variant_34
54,car_variant_35
3099,car_variant_35
3099,car_variant_34
9508,car_variant_35
9508,car_variant_34
14784,car_variant_34
4020,car_variant_34
4020,car_variant_35
5565,car_variant_34
5565,car_variant_35
4737,car_variant_34
4737,car_variant_35
5284,car_variant_35
5284,car_variant_34
7920,car_variant_34
7920,car_variant_35
17426,car_variant_35
17426,car_variant_34
8320,car_variant_35
6767,car_variant_35
6767,car_variant_34
14066,car_variant_35
14066,car_variant_34
205,car_variant_34
205,car_variant_21
205,car_variant_35
17153,car_variant_35
17153,car_variant_34
5618,car_variant_34
5618,car_variant_35
14624,car_variant_35
14624,car_variant_34
18062,car_variant_34
18062,car_variant_35
15581,car_variant_35
15581,car_variant_34
15082,car_variant_34
15082,car_variant_35
13194,car_variant_35
13194,car_variant_34
327,car_variant_34
327,car_variant_35
