id,issue_type
272,issue_type_2
8602,issue_type_2
8564,issue_type_2
10769,issue_type_2
13468,issue_type_2
8409,issue_type_2
11080,issue_type_2
1085,issue_type_2
8754,issue_type_2
1242,issue_type_2
7593,issue_type_2
11254,issue_type_2
18169,issue_type_2
885,issue_type_2
8451,issue_type_2
9175,issue_type_2
14642,issue_type_2
11043,issue_type_2
16434,issue_type_2
197,issue_type_4
11168,issue_type_4
4295,issue_type_4
9756,issue_type_2
7117,issue_type_2
13658,issue_type_2
3091,issue_type_2
13918,issue_type_2
15490,issue_type_2
15793,issue_type_2
10266,issue_type_4
3555,issue_type_2
5336,issue_type_2
15405,issue_type_2
14582,issue_type_2
9326,issue_type_2
3204,issue_type_2
10644,issue_type_2
4648,issue_type_2
16100,issue_type_2
16247,issue_type_2
11470,issue_type_2
2628,issue_type_2
16746,issue_type_2
13769,issue_type_2
9327,issue_type_2
10119,issue_type_2
3205,issue_type_2
4159,issue_type_2
6685,issue_type_2
12728,issue_type_2
10700,issue_type_2
2889,issue_type_2
18059,issue_type_2
1699,issue_type_2
15292,issue_type_2
5868,issue_type_2
2730,issue_type_2
12158,issue_type_2
18341,issue_type_2
15724,issue_type_2
5116,issue_type_2
10487,issue_type_2
852,issue_type_2
10909,issue_type_4
12752,issue_type_2
16996,issue_type_2
14745,issue_type_2
899,issue_type_2
4398,issue_type_2
16898,issue_type_2
7232,issue_type_2
7212,issue_type_2
1083,issue_type_2
14962,issue_type_2
14428,issue_type_2
9713,issue_type_2
12138,issue_type_2
16036,issue_type_2
7276,issue_type_2
11951,issue_type_2
4842,issue_type_2
8278,issue_type_2
9543,issue_type_2
15667,issue_type_2
966,issue_type_2
10162,issue_type_2
3221,issue_type_4
2410,issue_type_1
16472,issue_type_1
4424,issue_type_1
8155,issue_type_4
6723,issue_type_2
17349,issue_type_2
12298,issue_type_4
9897,issue_type_2
1419,issue_type_2
5670,issue_type_4
12154,issue_type_2
15078,issue_type_2
7647,issue_type_2
9584,issue_type_2
9267,issue_type_2
7901,issue_type_4
17669,issue_type_2
14321,issue_type_2
10057,issue_type_2
13577,issue_type_2
5878,issue_type_4
17392,issue_type_2
15466,issue_type_2
6993,issue_type_2
8423,issue_type_2
4242,issue_type_2
18381,issue_type_2
11455,issue_type_2
6696,issue_type_2
6758,issue_type_2
14707,issue_type_4
7379,issue_type_2
5869,issue_type_2
15778,issue_type_2
14049,issue_type_2
17656,issue_type_2
4527,issue_type_4
15919,issue_type_2
8069,issue_type_2
12281,issue_type_2
18183,issue_type_1
1830,issue_type_4
7683,issue_type_2
5498,issue_type_2
1011,issue_type_4
3866,issue_type_2
2697,issue_type_2
962,issue_type_2
17373,issue_type_2
10401,issue_type_4
3744,issue_type_2
5639,issue_type_2
14084,issue_type_2
4240,issue_type_2
14643,issue_type_2
8322,issue_type_2
6196,issue_type_2
11393,issue_type_2
11381,issue_type_2
16674,issue_type_2
6302,issue_type_2
12066,issue_type_2
1340,issue_type_2
16977,issue_type_2
717,issue_type_4
7778,issue_type_2
13457,issue_type_2
10357,issue_type_2
18014,issue_type_2
7672,issue_type_2
7224,issue_type_4
7426,issue_type_4
1188,issue_type_2
11550,issue_type_2
6082,issue_type_1
12875,issue_type_1
1763,issue_type_4
11844,issue_type_1
17857,issue_type_1
13711,issue_type_2
4691,issue_type_1
16970,issue_type_2
18547,issue_type_2
6536,issue_type_2
5364,issue_type_2
149,issue_type_2
8954,issue_type_1
15290,issue_type_2
7670,issue_type_2
6156,issue_type_2
6583,issue_type_2
15698,issue_type_2
9929,issue_type_2
4723,issue_type_2
5096,issue_type_4
17231,issue_type_2
14831,issue_type_2
16112,issue_type_2
9662,issue_type_2
1488,issue_type_2
16262,issue_type_2
11476,issue_type_2
9405,issue_type_2
8874,issue_type_2
12447,issue_type_2
4256,issue_type_2
5935,issue_type_2
11034,issue_type_2
6098,issue_type_4
11196,issue_type_2
11866,issue_type_2
6828,issue_type_2
13666,issue_type_2
4939,issue_type_2
11642,issue_type_2
17927,issue_type_2
3637,issue_type_2
10953,issue_type_2
1119,issue_type_2
7937,issue_type_2
2593,issue_type_1
3131,issue_type_2
15797,issue_type_2
626,issue_type_2
29,issue_type_2
4593,issue_type_2
10564,issue_type_2
13030,issue_type_2
7943,issue_type_2
10369,issue_type_2
12540,issue_type_2
7167,issue_type_2
13983,issue_type_2
14960,issue_type_2
8907,issue_type_2
17603,issue_type_2
8285,issue_type_2
204,issue_type_2
17978,issue_type_2
14813,issue_type_2
1312,issue_type_2
18371,issue_type_2
17536,issue_type_2
8799,issue_type_2
8951,issue_type_2
1212,issue_type_2
95,issue_type_2
8416,issue_type_2
9833,issue_type_2
13892,issue_type_2
14823,issue_type_2
12578,issue_type_2
8067,issue_type_2
2947,issue_type_2
5713,issue_type_2
13119,issue_type_2
9187,issue_type_2
2000,issue_type_2
4952,issue_type_2
1707,issue_type_2
18319,issue_type_2
17040,issue_type_2
5661,issue_type_2
2139,issue_type_2
17169,issue_type_2
11752,issue_type_2
16578,issue_type_2
146,issue_type_2
12237,issue_type_1
10396,issue_type_2
17596,issue_type_2
4771,issue_type_2
3147,issue_type_2
7293,issue_type_2
10122,issue_type_2
9882,issue_type_2
15408,issue_type_2
1403,issue_type_2
13387,issue_type_2
15694,issue_type_2
11227,issue_type_2
13098,issue_type_2
179,issue_type_2
15468,issue_type_2
9246,issue_type_2
10168,issue_type_2
1208,issue_type_2
18182,issue_type_2
7803,issue_type_2
207,issue_type_2
7852,issue_type_2
3962,issue_type_2
5560,issue_type_2
1777,issue_type_2
14142,issue_type_2
5369,issue_type_2
17121,issue_type_2
2420,issue_type_2
303,issue_type_2
13817,issue_type_2
1167,issue_type_2
7877,issue_type_2
5876,issue_type_2
9723,issue_type_2
8509,issue_type_2
8803,issue_type_2
7496,issue_type_2
4391,issue_type_2
7086,issue_type_2
2978,issue_type_2
5044,issue_type_2
12850,issue_type_2
14164,issue_type_2
603,issue_type_2
1742,issue_type_2
10946,issue_type_2
2681,issue_type_2
14349,issue_type_2
5001,issue_type_2
17361,issue_type_2
4877,issue_type_2
8398,issue_type_2
17594,issue_type_2
11759,issue_type_2
2777,issue_type_2
15178,issue_type_2
6969,issue_type_2
15873,issue_type_2
2074,issue_type_2
12637,issue_type_2
12262,issue_type_2
5816,issue_type_2
14554,issue_type_2
4530,issue_type_2
2156,issue_type_2
4154,issue_type_2
14036,issue_type_2
4363,issue_type_2
6174,issue_type_2
4374,issue_type_2
13989,issue_type_2
15923,issue_type_2
12718,issue_type_2
826,issue_type_2
1160,issue_type_2
4034,issue_type_2
10350,issue_type_2
1328,issue_type_2
1885,issue_type_2
13977,issue_type_2
1921,issue_type_2
16575,issue_type_2
4757,issue_type_2
3617,issue_type_1
1606,issue_type_2
9064,issue_type_2
17170,issue_type_2
168,issue_type_2
17877,issue_type_2
3833,issue_type_2
8157,issue_type_2
7060,issue_type_2
8767,issue_type_2
536,issue_type_2
8531,issue_type_2
4835,issue_type_2
5616,issue_type_2
6968,issue_type_2
1518,issue_type_2
2444,issue_type_2
435,issue_type_2
14736,issue_type_2
7692,issue_type_2
331,issue_type_2
6126,issue_type_2
6079,issue_type_2
17634,issue_type_2
5208,issue_type_2
16701,issue_type_2
12114,issue_type_2
11838,issue_type_2
11045,issue_type_2
6204,issue_type_2
16029,issue_type_2
10805,issue_type_4
15700,issue_type_2
14746,issue_type_2
1165,issue_type_2
3119,issue_type_2
11504,issue_type_2
6830,issue_type_2
17832,issue_type_2
12085,issue_type_2
13386,issue_type_2
12319,issue_type_2
4764,issue_type_2
4223,issue_type_2
15175,issue_type_2
7093,issue_type_2
16995,issue_type_2
8325,issue_type_2
2511,issue_type_2
98,issue_type_2
382,issue_type_2
2333,issue_type_2
11331,issue_type_2
2138,issue_type_2
8026,issue_type_2
16365,issue_type_2
3529,issue_type_2
763,issue_type_2
15701,issue_type_2
318,issue_type_2
6578,issue_type_2
7765,issue_type_2
1927,issue_type_1
10425,issue_type_1
9550,issue_type_1
4097,issue_type_1
6643,issue_type_1
15889,issue_type_1
15338,issue_type_1
1230,issue_type_1
11841,issue_type_2
792,issue_type_2
9669,issue_type_2
9449,issue_type_2
3227,issue_type_2
10949,issue_type_2
7411,issue_type_2
14501,issue_type_4
10975,issue_type_2
1434,issue_type_4
2403,issue_type_2
9785,issue_type_2
4443,issue_type_2
12621,issue_type_2
11907,issue_type_2
8922,issue_type_2
2436,issue_type_2
4397,issue_type_2
12778,issue_type_2
5317,issue_type_1
13791,issue_type_2
13622,issue_type_2
1691,issue_type_2
7567,issue_type_2
15454,issue_type_2
14364,issue_type_2
4296,issue_type_2
11813,issue_type_2
4645,issue_type_2
12548,issue_type_2
9561,issue_type_2
11079,issue_type_2
11958,issue_type_2
9210,issue_type_2
10872,issue_type_2
17174,issue_type_2
1714,issue_type_2
17675,issue_type_2
9417,issue_type_2
10245,issue_type_2
14062,issue_type_2
5005,issue_type_2
9875,issue_type_2
18185,issue_type_2
5941,issue_type_2
7209,issue_type_2
18266,issue_type_2
14797,issue_type_2
6917,issue_type_2
10510,issue_type_2
10773,issue_type_2
2077,issue_type_2
7467,issue_type_2
16217,issue_type_4
3566,issue_type_4
14517,issue_type_2
13737,issue_type_2
5747,issue_type_2
10255,issue_type_2
1033,issue_type_2
16769,issue_type_2
515,issue_type_2
7204,issue_type_2
10270,issue_type_4
9571,issue_type_2
4804,issue_type_2
14619,issue_type_2
2533,issue_type_2
11548,issue_type_1
8262,issue_type_2
13124,issue_type_2
8814,issue_type_2
3832,issue_type_2
15579,issue_type_2
14245,issue_type_2
1265,issue_type_2
7965,issue_type_2
3517,issue_type_2
5943,issue_type_2
5240,issue_type_2
16160,issue_type_2
7278,issue_type_2
17127,issue_type_2
12676,issue_type_2
1049,issue_type_2
6308,issue_type_2
11551,issue_type_1
6778,issue_type_1
1593,issue_type_1
15661,issue_type_1
4054,issue_type_2
12614,issue_type_1
12732,issue_type_1
17375,issue_type_2
1136,issue_type_2
5307,issue_type_2
3486,issue_type_2
10010,issue_type_2
8150,issue_type_2
314,issue_type_2
9539,issue_type_2
13500,issue_type_2
5884,issue_type_2
2307,issue_type_2
14607,issue_type_2
16464,issue_type_2
5010,issue_type_2
10908,issue_type_2
17522,issue_type_2
243,issue_type_2
16326,issue_type_2
2462,issue_type_2
13503,issue_type_2
1626,issue_type_2
13922,issue_type_1
102,issue_type_2
3600,issue_type_2
9468,issue_type_2
5171,issue_type_2
7424,issue_type_2
5198,issue_type_2
30,issue_type_2
17880,issue_type_2
1454,issue_type_2
17871,issue_type_2
16132,issue_type_2
13250,issue_type_1
1638,issue_type_2
3997,issue_type_2
1229,issue_type_2
16973,issue_type_2
5308,issue_type_2
668,issue_type_2
8479,issue_type_2
13740,issue_type_2
17168,issue_type_2
15839,issue_type_2
14971,issue_type_2
3830,issue_type_2
10114,issue_type_2
14892,issue_type_2
5490,issue_type_2
2952,issue_type_2
15049,issue_type_2
11530,issue_type_2
5088,issue_type_2
8671,issue_type_2
14383,issue_type_1
3257,issue_type_2
7045,issue_type_2
15351,issue_type_1
14638,issue_type_2
12581,issue_type_4
17123,issue_type_2
16875,issue_type_2
14613,issue_type_4
8189,issue_type_2
18386,issue_type_2
6370,issue_type_2
15894,issue_type_2
3631,issue_type_2
14951,issue_type_2
11852,issue_type_2
7938,issue_type_2
15902,issue_type_2
3015,issue_type_2
13942,issue_type_1
12001,issue_type_2
8862,issue_type_2
1844,issue_type_2
6173,issue_type_2
16300,issue_type_2
2204,issue_type_2
6906,issue_type_2
10638,issue_type_2
10764,issue_type_2
1066,issue_type_2
17783,issue_type_2
8884,issue_type_2
1016,issue_type_2
3595,issue_type_2
5448,issue_type_4
13671,issue_type_2
10267,issue_type_1
4133,issue_type_2
4248,issue_type_1
11235,issue_type_1
6275,issue_type_1
9627,issue_type_1
6392,issue_type_5
14130,issue_type_1
17378,issue_type_4
4347,issue_type_4
2079,issue_type_4
7701,issue_type_5
16285,issue_type_4
4795,issue_type_5
953,issue_type_4
11804,issue_type_1
17267,issue_type_1
16280,issue_type_4
17492,issue_type_4
13561,issue_type_1
13519,issue_type_1
309,issue_type_1
16855,issue_type_1
11474,issue_type_1
1001,issue_type_1
12985,issue_type_1
1321,issue_type_1
12754,issue_type_1
7328,issue_type_1
13772,issue_type_5
10654,issue_type_5
158,issue_type_5
12799,issue_type_1
1619,issue_type_1
4888,issue_type_1
14120,issue_type_1
13979,issue_type_4
3269,issue_type_1
5937,issue_type_2
3750,issue_type_1
18366,issue_type_2
12529,issue_type_1
5458,issue_type_4
14850,issue_type_1
15987,issue_type_5
18089,issue_type_4
13428,issue_type_4
3538,issue_type_1
1724,issue_type_5
16090,issue_type_1
17105,issue_type_4
7636,issue_type_5
3715,issue_type_5
18484,issue_type_5
16579,issue_type_5
9371,issue_type_5
18206,issue_type_4
6790,issue_type_4
3202,issue_type_4
10279,issue_type_4
2063,issue_type_4
6885,issue_type_1
18084,issue_type_1
4415,issue_type_1
3652,issue_type_1
13842,issue_type_1
4762,issue_type_1
17810,issue_type_1
10906,issue_type_1
5418,issue_type_1
4059,issue_type_2
8999,issue_type_1
17846,issue_type_1
10437,issue_type_1
13175,issue_type_1
11261,issue_type_1
15655,issue_type_1
15926,issue_type_2
11683,issue_type_1
15093,issue_type_1
1616,issue_type_1
6415,issue_type_1
14891,issue_type_1
14599,issue_type_2
8144,issue_type_1
7867,issue_type_1
601,issue_type_1
3438,issue_type_1
5929,issue_type_1
8543,issue_type_1
4096,issue_type_1
9623,issue_type_1
8415,issue_type_2
11028,issue_type_1
13639,issue_type_1
15046,issue_type_1
16985,issue_type_1
5452,issue_type_1
17794,issue_type_1
165,issue_type_1
398,issue_type_1
1952,issue_type_1
6409,issue_type_1
7113,issue_type_1
6924,issue_type_2
11983,issue_type_1
11458,issue_type_1
1215,issue_type_1
12796,issue_type_1
17233,issue_type_1
10595,issue_type_1
10657,issue_type_2
17637,issue_type_1
173,issue_type_1
18467,issue_type_1
5279,issue_type_1
2341,issue_type_1
4314,issue_type_1
2507,issue_type_2
4304,issue_type_1
14028,issue_type_2
10788,issue_type_2
4166,issue_type_1
1441,issue_type_1
2326,issue_type_5
6647,issue_type_5
11076,issue_type_5
12681,issue_type_1
13487,issue_type_1
16075,issue_type_1
9955,issue_type_1
1641,issue_type_1
4855,issue_type_1
14000,issue_type_1
11867,issue_type_1
7058,issue_type_1
5836,issue_type_1
11353,issue_type_1
17796,issue_type_1
17776,issue_type_1
18035,issue_type_1
17411,issue_type_1
7510,issue_type_1
1634,issue_type_1
7939,issue_type_1
4435,issue_type_2
17663,issue_type_1
6686,issue_type_5
4904,issue_type_1
9906,issue_type_1
16939,issue_type_1
5946,issue_type_4
15148,issue_type_1
2797,issue_type_2
11749,issue_type_4
13885,issue_type_1
5931,issue_type_1
6886,issue_type_2
16604,issue_type_1
16723,issue_type_1
10426,issue_type_2
10968,issue_type_1
18009,issue_type_2
8872,issue_type_2
4122,issue_type_1
17109,issue_type_2
2225,issue_type_2
12567,issue_type_1
18217,issue_type_2
14717,issue_type_2
17610,issue_type_2
4373,issue_type_2
14841,issue_type_2
3964,issue_type_1
9401,issue_type_2
757,issue_type_2
17915,issue_type_2
4999,issue_type_2
117,issue_type_1
7738,issue_type_2
14874,issue_type_1
4485,issue_type_1
10655,issue_type_1
14119,issue_type_1
15735,issue_type_1
12744,issue_type_1
14241,issue_type_1
7099,issue_type_1
6781,issue_type_1
9711,issue_type_1
5674,issue_type_1
11244,issue_type_1
7358,issue_type_1
13851,issue_type_1
12580,issue_type_1
2986,issue_type_1
8034,issue_type_1
16084,issue_type_1
1922,issue_type_1
7500,issue_type_1
13520,issue_type_1
1679,issue_type_1
1872,issue_type_1
4189,issue_type_1
15734,issue_type_1
15417,issue_type_1
17340,issue_type_1
17166,issue_type_1
16738,issue_type_1
12434,issue_type_1
8905,issue_type_1
12402,issue_type_2
14651,issue_type_1
992,issue_type_1
8779,issue_type_1
3846,issue_type_4
7591,issue_type_2
15553,issue_type_1
8952,issue_type_1
1654,issue_type_1
11607,issue_type_1
9950,issue_type_1
1519,issue_type_1
8489,issue_type_1
4712,issue_type_2
18064,issue_type_1
9070,issue_type_1
11299,issue_type_2
9688,issue_type_1
5368,issue_type_2
13246,issue_type_1
18012,issue_type_2
3325,issue_type_1
14650,issue_type_1
14300,issue_type_2
4313,issue_type_1
6108,issue_type_1
11832,issue_type_1
10037,issue_type_2
4255,issue_type_2
6606,issue_type_2
5268,issue_type_2
3359,issue_type_1
16407,issue_type_1
16489,issue_type_2
3767,issue_type_2
12105,issue_type_1
13716,issue_type_1
4087,issue_type_1
7838,issue_type_1
10604,issue_type_1
12894,issue_type_1
2255,issue_type_1
15631,issue_type_1
2235,issue_type_1
2491,issue_type_1
1644,issue_type_1
4639,issue_type_1
1166,issue_type_1
6319,issue_type_2
1986,issue_type_1
3417,issue_type_1
10422,issue_type_2
16063,issue_type_1
10984,issue_type_1
9230,issue_type_2
2683,issue_type_1
16740,issue_type_1
17768,issue_type_1
10433,issue_type_1
930,issue_type_1
9464,issue_type_1
15798,issue_type_2
7331,issue_type_1
10910,issue_type_1
15942,issue_type_2
5046,issue_type_1
4991,issue_type_1
4660,issue_type_2
7989,issue_type_1
16473,issue_type_1
17490,issue_type_1
12853,issue_type_1
16664,issue_type_1
1045,issue_type_2
16178,issue_type_1
6757,issue_type_1
10325,issue_type_1
1327,issue_type_1
18065,issue_type_1
6952,issue_type_1
14929,issue_type_4
2482,issue_type_4
16076,issue_type_1
5690,issue_type_1
6226,issue_type_1
2013,issue_type_2
10102,issue_type_1
13634,issue_type_1
18445,issue_type_1
13294,issue_type_1
1757,issue_type_1
3079,issue_type_1
2981,issue_type_1
2876,issue_type_1
13054,issue_type_2
909,issue_type_2
13773,issue_type_1
5412,issue_type_1
3521,issue_type_1
2882,issue_type_1
2312,issue_type_1
15564,issue_type_1
15022,issue_type_1
3676,issue_type_1
9218,issue_type_1
18394,issue_type_1
1375,issue_type_1
14833,issue_type_1
13852,issue_type_1
5183,issue_type_1
7364,issue_type_1
2262,issue_type_1
10023,issue_type_1
10766,issue_type_1
18288,issue_type_1
4643,issue_type_1
8033,issue_type_2
12766,issue_type_1
6186,issue_type_1
15104,issue_type_2
3633,issue_type_2
5255,issue_type_2
5447,issue_type_2
17324,issue_type_2
2263,issue_type_2
3300,issue_type_1
2732,issue_type_1
6111,issue_type_2
8627,issue_type_2
17934,issue_type_2
11004,issue_type_2
9408,issue_type_2
13318,issue_type_2
7152,issue_type_2
1563,issue_type_2
13633,issue_type_2
7929,issue_type_2
8166,issue_type_2
17560,issue_type_2
2967,issue_type_1
13647,issue_type_2
7023,issue_type_2
12821,issue_type_2
8705,issue_type_2
6898,issue_type_2
10937,issue_type_2
16128,issue_type_2
13723,issue_type_2
172,issue_type_2
7684,issue_type_2
163,issue_type_2
5852,issue_type_2
10878,issue_type_2
13003,issue_type_2
15526,issue_type_2
12941,issue_type_2
18261,issue_type_1
17268,issue_type_2
6706,issue_type_2
4766,issue_type_1
48,issue_type_2
2579,issue_type_1
15083,issue_type_1
4644,issue_type_2
2315,issue_type_2
15784,issue_type_2
3403,issue_type_1
1787,issue_type_2
12098,issue_type_2
11338,issue_type_1
17374,issue_type_1
17005,issue_type_1
1812,issue_type_1
11105,issue_type_2
6983,issue_type_2
10971,issue_type_2
7582,issue_type_2
1065,issue_type_2
7470,issue_type_2
6041,issue_type_2
7309,issue_type_2
6868,issue_type_2
7388,issue_type_2
3800,issue_type_2
18302,issue_type_2
11668,issue_type_1
13321,issue_type_2
7513,issue_type_2
18291,issue_type_2
13049,issue_type_1
16208,issue_type_1
9846,issue_type_1
2817,issue_type_2
4140,issue_type_1
7750,issue_type_1
1284,issue_type_2
11892,issue_type_1
6765,issue_type_2
16126,issue_type_1
8926,issue_type_2
15421,issue_type_1
2399,issue_type_1
13730,issue_type_2
7762,issue_type_2
11426,issue_type_2
15224,issue_type_2
12499,issue_type_2
17144,issue_type_1
18016,issue_type_1
15620,issue_type_1
9851,issue_type_2
7756,issue_type_1
3502,issue_type_2
11643,issue_type_1
5154,issue_type_2
17562,issue_type_2
9685,issue_type_1
15294,issue_type_1
5572,issue_type_2
4273,issue_type_2
2618,issue_type_2
376,issue_type_2
18393,issue_type_2
14992,issue_type_2
4862,issue_type_2
6298,issue_type_2
6682,issue_type_1
3884,issue_type_1
17708,issue_type_2
8760,issue_type_2
4267,issue_type_1
13504,issue_type_2
16222,issue_type_2
15010,issue_type_2
11903,issue_type_2
